Depth CSF-A (m),NGR total counts (cps),Reflectance L*,Reflectance a*,Reflectance b*,Porosity (vol%)
0.0269366920161973,0.1405082746541802,0.4848101265822785,0.2358803986710963,0.3244094488188976,84.6
0.0270510508012912,0.1869750151910498,0.5069620253164557,0.2966777408637873,0.4886614173228346,65.0
0.0271030320672429,0.1583800979375916,0.6882278481012658,0.3983388704318936,0.5889763779527559,63.6
0.0271602114597898,0.4999344699812942,0.340126582278481,0.3641196013289036,0.2573228346456693,40.6
0.0271965983459561,0.3007589567621022,0.3316455696202531,0.3322259136212624,0.3181102362204724,84.3
0.0273057590044547,0.6155770811738214,0.3620253164556962,0.2890365448504983,0.2913385826771654,45.6
0.0273525421438113,0.3448427875278503,0.4417721518987342,0.3122923588039867,0.3559055118110236,65.6
0.0273629383970017,0.1013570671146537,0.4746835443037975,0.3787375415282392,0.3700787401574803,64.2
0.0273785327767872,0.2050136421584397,0.4569620253164557,0.441860465116279,0.4015748031496063,68.7
0.0274149196629534,0.284674315807032,0.4848101265822785,0.2903654485049833,0.5162204724409449,62.9
0.0274149196629534,0.6629374128748615,0.3164556962025316,0.2790697674418604,0.3039370078740158,42.0
0.0274149196629534,0.2870572255781535,0.5281012658227848,0.273421926910299,0.4837795275590552,59.7
0.0274201177895486,0.2740703673255412,0.3746835443037974,0.441860465116279,0.4062992125984252,71.2
0.0274669009289052,0.2873074311041212,0.4329113924050632,0.3488372093023255,0.4771653543307086,64.0
0.0274720990555003,0.1187046502484183,0.5569620253164558,0.2458471760797342,0.3338582677165355,78.4
0.0275188821948569,0.2036553835889004,0.4479746835443039,0.3066445182724252,0.4765354330708662,76.0
0.0275396747012376,0.6620319071618352,0.3493670886075949,0.2724252491694351,0.3748031496062992,44.2
0.0275396747012376,0.0986643790732864,0.5253164556962026,0.4086378737541528,0.4236220472440945,69.7
0.0275604672076183,0.3623571743455935,0.4531645569620254,0.2624584717607973,0.289763779527559,73.4
0.0275708634608087,0.2417819399268446,0.5862025316455696,0.2687707641196013,0.4593700787401574,54.5
0.0275708634608087,0.1869750151910498,0.6837974683544303,0.4106312292358803,0.5833070866141732,60.3
0.0276072503469749,0.1457506761506475,0.4848101265822785,0.2358803986710963,0.3354330708661417,84.6
0.027669627866117,0.2794319143105646,0.569620253164557,0.3521594684385382,0.2598425196850394,69.4
0.0277683922714253,0.3077885405869107,0.3582278481012658,0.5249169435215946,0.5622047244094488,70.7
0.0278307697905674,0.2393990301557231,0.4846835443037975,0.3036544850498338,0.4891338582677165,66.8
0.0278307697905674,0.6697644493691246,0.4227848101265823,0.2691029900332226,0.3763779527559055,45.7
0.0278411660437578,0.6697644493691246,0.4227848101265823,0.2691029900332226,0.3763779527559055,44.3
0.0279243360692806,0.4816456374879365,0.3531645569620254,0.3588039867109634,0.2892913385826772,43.4
0.0279711192086372,0.188881343007947,0.4316455696202531,0.1893687707641195,0.352755905511811,82.8
0.0279763173352323,0.1237087607677735,0.4987341772151898,0.2790697674418604,0.3700787401574803,81.0
0.0280023079682082,0.1237087607677735,0.1797468354430379,0.2657807308970099,0.4566929133858268,84.2
0.0280334967277793,0.1481812441171915,0.4835443037974684,0.4584717607973421,0.431496062992126,66.0
0.0280386948543744,0.1917408347332928,0.5800000000000001,0.3930232558139534,0.5330708661417323,55.9
0.0281322611330876,0.3586636642003551,0.440506329113924,0.3289036544850498,0.431496062992126,65.9
0.0281582517660635,0.2805042237075693,0.2962025316455696,0.4119601328903654,0.3574803149606299,46.3
0.028173846145849,0.6341876064862804,0.3063291139240506,0.2657807308970099,0.3322834645669291,47.1
0.0281946386522297,0.2822914060359104,0.5326582278481014,0.2827242524916943,0.4814173228346456,59.5
0.0281946386522297,0.2465477594690877,0.450253164556962,0.293687707641196,0.4866141732283464,79.5
0.0282882049309428,0.1693414828847506,0.6582278481012659,0.3122923588039867,0.2771653543307086,67.9
0.0282986011841332,0.2679939474091814,0.5125316455696203,0.3079734219269103,0.5122834645669292,77.4
0.0283193936905139,0.2299627074620819,0.4101265822784811,0.3255813953488372,0.5511811023622047,60.8
0.0283193936905139,0.0728098080566179,0.4,0.3953488372093023,0.384251968503937,77.6
0.0283453843234898,0.4345593404105753,0.3696202531645569,0.2624584717607973,0.3070866141732283,65.5
0.0283505824500849,0.2536964887824522,0.5417721518987342,0.2664451827242524,0.438740157480315,50.3
0.0283557805766801,0.5522989122016895,0.330379746835443,0.3056478405315614,0.2850393700787402,46.4
0.028381771209656,0.477261083509073,0.389873417721519,0.255813953488372,0.3984251968503937,46.6
0.0283921674628463,0.477261083509073,0.389873417721519,0.255813953488372,0.3984251968503937,46.0
0.0284285543490126,0.6534415174369422,0.389873417721519,0.2757475083056478,0.3307086614173228,44.3
0.0284441487287981,0.6534415174369422,0.389873417721519,0.2757475083056478,0.3307086614173228,44.7
0.0284493468553933,0.2581048718590271,0.489873417721519,0.2724252491694351,0.3244094488188976,67.8
0.0284909318681547,0.4724237766736963,0.3193670886075949,0.3521594684385382,0.2718110236220473,42.1
0.0285481112607016,0.3244689089847613,0.1481012658227848,0.4584717607973421,0.5606299212598426,72.7
0.0286104887798437,0.2227186617578725,0.4840506329113924,0.3049833887043189,0.485511811023622,60.7
0.0286572719192003,0.2901430937317559,0.4974683544303797,0.4551495016611295,0.4409448818897638,66.2
0.028678064425581,0.2380884297816063,0.5708860759493671,0.3255813953488372,0.3149606299212598,66.6
0.0287300456915327,0.1221717839654001,0.4886075949367089,0.3953488372093023,0.4141732283464567,61.0
0.0287508381979134,0.2042511110316808,0.4215189873417722,0.2392026578073089,0.3259842519685039,81.2
0.0287508381979134,0.3125543601291537,0.4379746835443038,0.2890365448504983,0.337007874015748,66.6
0.0287560363245086,0.137053055486054,0.281012658227848,0.2425249169435215,0.4078740157480315,84.6
0.0287560363245086,0.122993887836437,0.5924050632911393,0.2724252491694351,0.3181102362204724,77.4
0.0287664325776989,0.1292013677902086,0.4822784810126582,0.4451827242524916,0.4078740157480315,67.3
0.0288703951096024,0.5118847624834686,0.3334177215189874,0.3501661129568106,0.267244094488189,40.9
0.0289015838691735,0.1887383684216797,0.4443037974683544,0.3488372093023255,0.4787401574803149,60.6
0.0289379707553397,0.6043178325052723,0.3012658227848102,0.2591362126245847,0.3496062992125984,45.6
0.028974357641506,0.3609274284829205,0.4977215189873418,0.2740863787375415,0.4308661417322835,54.6
0.028974357641506,0.2703768571803029,0.4946835443037974,0.3,0.5091338582677165,74.7
0.0290263389074577,0.2617626383576986,0.4481012658227848,0.4451827242524916,0.4251968503937008,73.3
0.0290523295404336,0.4653703637511766,0.3658227848101266,0.2392026578073089,0.4141732283464567,48.1
0.0290679239202191,0.1941237445044143,0.6050632911392405,0.2790697674418604,0.305511811023622,68.2
0.0290991126797902,0.2377429078647937,0.4734177215189874,0.4019933554817275,0.3905511811023622,71.5
0.029125103312766,0.4342019039449071,0.3316455696202531,0.2591362126245847,0.3354330708661417,63.2
0.0291303014393612,0.3108863232893686,0.6232911392405063,0.2803986710963455,0.4700787401574803,54.5
0.0291718864521226,0.2750235312339898,0.4936708860759494,0.2923588039867109,0.3448818897637795,67.1
0.0292342639712647,0.2669216380121767,0.5329113924050632,0.2425249169435215,0.3417322834645669,68.5
0.0292810471106213,0.6851818755882809,0.4113924050632912,0.3156146179401993,0.2960629921259843,44.2
0.0293278302499779,0.3749865961325375,0.440506329113924,0.4584717607973421,0.5590551181102362,70.2
0.0293278302499779,0.2445222861636344,0.4696202531645569,0.362126245847176,0.3307086614173228,67.4
0.0293382265031682,0.2513135790113308,0.5182278481012659,0.2913621262458471,0.5162204724409449,69.5
0.02939020776912,0.2417819399268446,0.4681012658227849,0.3033222591362126,0.4620472440944881,62.3
0.029509764680809,0.1885239065422788,0.4316455696202531,0.2857142857142857,0.2850393700787402,82.2
0.0295357553137849,0.1364573280432736,0.5746835443037975,0.2591362126245847,0.3149606299212598,79.9
0.0295357553137849,0.1443209302879746,0.3658227848101266,0.3056478405315614,0.352755905511811,84.4
0.0295565478201656,0.5711119848446938,0.3439240506329114,0.354485049833887,0.278740157480315,38.5
0.0296553122254739,0.5171867367242139,0.3734177215189874,0.2956810631229236,0.2834645669291339,49.1
0.0297540766307822,0.3995067376773779,0.3050632911392404,0.2591362126245847,0.384251968503937,49.6
0.0297540766307822,0.289440135349275,0.5018987341772152,0.2850498338870432,0.4705511811023622,51.6
0.0297540766307822,0.2298673910712371,0.518987341772152,0.3043189368770764,0.4900787401574803,80.5
0.0297800672637581,0.4631542576640335,0.3126582278481012,0.2956810631229236,0.3118110236220472,58.9
0.0298008597701388,0.1637893031180374,0.708860759493671,0.4850498338870431,0.4551181102362205,52.2
0.0298216522765195,0.3713050005361547,0.4303797468354431,0.3322259136212624,0.4897637795275591,62.2
0.0298476429094954,0.2253398625061062,0.5708860759493671,0.2990033222591362,0.2960629921259843,68.1
0.0298580391626857,0.2084212031311434,0.4492405063291139,0.3003322259136212,0.4318110236220472,63.0
0.0298788316690664,0.1510049921959705,0.4936708860759494,0.4219269102990032,0.3826771653543307,67.8
0.0299100204286375,0.3013546842048826,0.6037974683544304,0.2764119601328903,0.4932283464566929,53.5
0.0299100204286375,0.2035362381003443,0.6367088607594937,0.3122923588039867,0.2976377952755906,68.9
0.0299620016945892,0.4256234287688697,0.3962025316455696,0.3023255813953488,0.3763779527559055,60.5
0.030013982960541,0.6285043666821556,0.3620253164556962,0.2358803986710963,0.3637795275590551,47.6
0.0301075492392541,0.3518723713526587,0.2632911392405063,0.5249169435215946,0.6267716535433071,71.8
0.0301075492392541,0.2634664188440505,0.4481012658227848,0.3521594684385382,0.3133858267716535,65.9
0.0301179454924445,0.1583800979375916,0.5278481012658228,0.3142857142857143,0.4777952755905512,76.6
0.0301283417456348,0.1592022018086285,0.4531645569620254,0.4518272425249169,0.4551181102362205,68.4
0.0301595305052059,0.4133514434475939,0.4025316455696203,0.2657807308970099,0.289763779527559,67.7
0.0302167098977528,0.1384828013487269,0.3088607594936708,0.2392026578073089,0.3511811023622047,85.2
0.0302634930371094,0.2065148753142462,0.5075949367088608,0.2225913621262458,0.2976377952755906,70.0
0.0302790874168949,0.5169961039425243,0.310759493670886,0.3428571428571428,0.2713385826771654,44.2
0.030310276176466,0.163741644922615,0.420253164556962,0.2392026578073089,0.3212598425196851,85.8
0.0303154743030611,0.1140579761947314,0.5759493670886077,0.2857142857142857,0.3385826771653543,78.0
0.030429833088155,0.2989717744337611,0.4721518987341773,0.3023255813953488,0.4718110236220473,59.6
0.0305337956200585,0.2417819399268446,0.5431645569620254,0.2883720930232558,0.515748031496063,76.3
0.0305337956200585,0.2370161203846016,0.5691139240506329,0.2770764119601329,0.4574803149606299,54.7
0.0305441918732488,0.2721282958620772,0.4088607594936709,0.3455149501661129,0.4582677165354331,60.6
0.0306273618987716,0.199842727955106,0.6594936708860759,0.2458471760797342,0.3070866141732283,63.8
0.030637758151962,0.3450810785049624,0.4683544303797469,0.255813953488372,0.3448818897637795,62.8
0.0306585506583427,0.0722498242604043,0.5012658227848101,0.4252491694352159,0.4094488188976378,69.5
0.0306897394179137,0.2822914060359104,0.5182278481012659,0.2780730897009966,0.4436220472440945,53.1
0.0307937019498172,0.6490807925557899,0.2392405063291139,0.2624584717607973,0.3307086614173228,43.7
0.0308404850891738,0.4762364323074907,0.3605063291139241,0.3581395348837209,0.255748031496063,44.6
0.0308872682285304,0.3316176382981259,0.479746835443038,0.4817275747508305,0.5039370078740157,70.8
0.0308872682285304,0.2569134169734663,0.5455696202531646,0.2790697674418604,0.3039370078740158,67.9
0.0308976644817207,0.3156521428316117,0.4094936708860759,0.3275747508305647,0.511496062992126,68.3
0.0309392494944821,0.4675626407406084,0.2227848101265822,0.2259136212624584,0.4125984251968504,55.0
0.0309912307604339,0.5853617852760006,0.4265822784810127,0.2691029900332226,0.3417322834645669,41.7
0.0310016270136242,0.5853617852760006,0.4265822784810127,0.2691029900332226,0.3417322834645669,42.4
0.0310380138997905,0.4125174250277013,0.4544303797468355,0.2657807308970099,0.3448818897637795,61.7
0.0310432120263856,0.209374367039592,0.5594936708860759,0.2458471760797342,0.2992125984251969,68.0
0.0310484101529808,0.1780271890004885,0.3936708860759493,0.4518272425249169,0.4,54.5
0.0310899951657422,0.1992470005123256,0.3632911392405064,0.2358803986710963,0.3417322834645669,83.2
0.0310951932923374,0.1157260130345164,0.6037974683544304,0.2790697674418604,0.2929133858267717,74.1
0.0311991558242409,0.3178920780164659,0.3645569620253165,0.3289036544850498,0.525984251968504,62.9
0.0312043539508361,0.3028082591652667,0.4063291139240506,0.4518272425249169,0.4251968503937008,69.3
0.0312095520774312,0.2584623083246953,0.4537974683544303,0.2976744186046511,0.465511811023622,58.6
0.0313135146093347,0.2751426767225459,0.5545569620253165,0.2727574750830565,0.4518110236220473,53.6
0.0313135146093347,0.2417819399268446,0.5384810126582279,0.3029900332225913,0.5034645669291339,78.5
0.0313291089891203,0.1195386686683109,0.5253164556962026,0.4252491694352159,0.3811023622047244,70.7
0.0313758921284768,0.6574209767547151,0.4430379746835443,0.308970099667774,0.3007874015748031,41.4
0.0314070808880479,0.4879841774791197,0.3634177215189873,0.3478405315614618,0.2831496062992126,46.7
0.0314070808880479,0.2147359140246154,0.6063291139240506,0.2923588039867109,0.3007874015748031,66.7
0.03146945840719,0.2393990301557231,0.6469620253164557,0.281063122923588,0.4760629921259842,54.8
0.0315214396731418,0.2693879496252874,0.4101265822784811,0.4186046511627906,0.4188976377952756,74.1
0.0315630246859032,0.2540539252481205,0.420253164556962,0.2990033222591362,0.3653543307086614,65.9
0.0315734209390935,0.669299781963756,0.4481012658227848,0.2458471760797342,0.337007874015748,46.0
0.0315838171922839,0.2151290941368505,0.6341772151898734,0.415282392026578,0.4062992125984252,52.9
0.0316306003316404,0.310600374116834,0.3822784810126582,0.3388704318936876,0.494488188976378,62.4
0.031646194711426,0.2951710333488223,0.5683544303797469,0.4651162790697674,0.4204724409448819,53.2
0.0316669872178067,0.3367408943060371,0.5860759493670886,0.7209302325581395,0.5417322834645669,72.2
0.0316721853444018,0.4075133145083462,0.5000000000000001,0.3289036544850498,0.3196850393700787,60.1
0.0316721853444018,0.5292204310683776,0.3860759493670886,0.3056478405315614,0.2960629921259843,47.6
0.031677383470997,0.2656110376380598,0.5070886075949367,0.3126245847176079,0.5403149606299212,75.3
0.0316981759773777,0.240161561282482,0.4620253164556962,0.3455149501661129,0.4866141732283464,61.3
0.0317241666103536,0.5317820590723332,0.3670886075949368,0.282392026578073,0.3259842519685039,63.0
0.0317501572433295,0.527600052424015,0.3146835443037975,0.3518272425249169,0.2785826771653543,39.6
0.0317813460029005,0.358544518711799,0.5550632911392405,0.2817275747508305,0.4500787401574803,61.5
0.031796940382686,0.1990087095352134,0.4215189873417722,0.1993355481727574,0.3259842519685039,83.0
0.0318229310156619,0.1808985952746899,0.6481012658227849,0.2956810631229236,0.2929133858267717,68.4
0.0318749122816137,0.0982116262167732,0.5974683544303797,0.2757475083056478,0.3007874015748031,76.7
0.0319112991677799,0.2612145691103406,0.4139240506329114,0.4385382059800664,0.4220472440944882,74.1
0.0319268935475654,0.2088977850853677,0.5240506329113924,0.3255813953488372,0.2976377952755906,67.7
0.0319372898007558,0.2965888646626395,0.6049367088607596,0.2774086378737541,0.4694488188976378,55.7
0.0319892710667075,0.279908496264789,0.4592405063291139,0.3066445182724252,0.5159055118110236,56.3
0.0319996673198979,0.1822091956488067,0.4546835443037974,0.3036544850498338,0.4710236220472441,22.2
0.0320152616996834,0.407763520034314,0.329113924050633,0.2524916943521594,0.3732283464566929,41.9
0.0320308560794689,0.407763520034314,0.329113924050633,0.2524916943521594,0.3732283464566929,43.4
0.0321348186113724,0.2006767463749985,0.1987341772151898,0.2425249169435215,0.3889763779527559,85.0
0.0321867998773242,0.2467860504461999,0.6000000000000001,0.3289036544850498,0.2834645669291339,66.8
0.0322647717762518,0.4093004968366873,0.4253164556962026,0.3189368770764119,0.3385826771653543,60.4
0.032269969902847,0.266731005230487,0.4164556962025316,0.3488372093023255,0.5118110236220472,60.4
0.0322855642826325,0.168507464464858,0.4329113924050632,0.2857142857142857,0.3007874015748031,85.1
0.0323115549156084,0.512814097294206,0.350632911392405,0.2990033222591362,0.3070866141732283,46.5
0.0323115549156084,0.2932527909830694,0.2164556962025316,0.4651162790697674,0.4566929133858268,72.9
0.0323427436751794,0.2675888527480907,0.2291139240506328,0.4252491694352159,0.3070866141732283,76.0
0.0323531399283698,0.2775255864936674,0.5346835443037975,0.2853820598006644,0.4574803149606299,59.3
0.0323531399283698,0.6587673207753989,0.2721518987341772,0.2724252491694351,0.3086614173228347,43.8
0.0323999230677263,0.1822091956488067,0.4546835443037974,0.3036544850498338,0.4710236220472441,29.4
0.032420715574107,0.5591616923425194,0.4126582278481012,0.2923588039867109,0.3070866141732283,48.6
0.0324571024602733,0.2227186617578725,0.420759493670886,0.3282392026578072,0.5110236220472442,72.3
0.032477894966654,0.199294658707748,0.6113924050632912,0.4252491694352159,0.4188976377952756,53.9
0.032509083726225,0.3347154210005838,0.5226582278481013,0.2737541528239202,0.4163779527559055,54.5
0.0325194799794154,0.4445675614492858,0.359493670886076,0.2790697674418604,0.2992125984251969,62.8
0.0325350743592009,0.1407465656312924,0.6126582278481013,0.2591362126245847,0.3039370078740158,78.0
0.0325714612453671,0.1367551917646638,0.4962025316455696,0.4518272425249169,0.447244094488189,71.7
0.0326026500049382,0.2117572768107135,0.5620253164556962,0.3056478405315614,0.3007874015748031,69.9
0.0326494331442948,0.2749043857454338,0.5822784810126583,0.5681063122923588,0.6110236220472441,65.1
0.0327066125368417,0.2735937853713169,0.5481012658227848,0.3255813953488372,0.2992125984251969,66.2
0.032717008790032,0.5804529911474903,0.3493670886075949,0.3056478405315614,0.3354330708661417,49.3
0.0327689900559838,0.2751426767225459,0.4455696202531646,0.3016611295681062,0.4900787401574803,57.9
0.0328209713219355,0.2290333726513445,0.5784810126582278,0.3023255813953488,0.2582677165354331,66.9
0.0328781507144824,0.5366074513588543,0.3681012658227849,0.3591362126245846,0.2568503937007874,41.3
0.0328781507144824,0.365347726108351,0.4113924050632912,0.441860465116279,0.4299212598425197,74.3
0.0329093394740535,0.1875707426338302,0.4784810126582278,0.2657807308970099,0.2913385826771654,83.5
0.0329145376006487,0.0907054604377405,0.569620253164557,0.2691029900332226,0.3385826771653543,77.3
0.0329145376006487,0.1520653870441196,0.2253164556962025,0.2624584717607973,0.4188976377952756,81.5
0.0330185001325522,0.2109590020373878,0.5417721518987342,0.4053156146179401,0.3826771653543307,54.8
0.0330964720314798,0.4333678855250146,0.4012658227848101,0.2657807308970099,0.4110236220472441,60.7
0.033132858917646,0.4187249049814729,0.289873417721519,0.3255813953488372,0.2992125984251969,45.8
0.033132858917646,0.697930442863781,0.2708860759493671,0.2491694352159468,0.3149606299212598,43.6
0.033132858917646,0.2560793985535738,0.5337974683544304,0.2637873754152823,0.490236220472441,58.4
0.0332056326899785,0.2321788135492249,0.6164556962025317,0.4717607973421927,0.4535433070866141,56.5
0.0332264251963592,0.1944811809700825,0.6316455696202531,0.2857142857142857,0.289763779527559,68.0
0.0332368214495495,0.3299496014583408,0.4688607594936709,0.3315614617940199,0.5555905511811023,71.8
0.0332576139559302,0.2323813608797703,0.5822784810126583,0.4318936877076411,0.4283464566929134,65.0
0.0332628120825254,0.2676841691389356,0.4341772151898734,0.335548172757475,0.494488188976378,63.7
0.0332888027155013,0.5399077813918576,0.4594936708860759,0.282392026578073,0.305511811023622,40.0
0.0332888027155013,0.3132692330604902,0.5093670886075949,0.2837209302325581,0.4349606299212599,51.7
0.0333043970952868,0.4010794581263181,0.4759493670886076,0.2990033222591362,0.2740157480314961,63.8
0.0333615764878337,0.6340208028023019,0.3392405063291139,0.2657807308970099,0.3307086614173228,44.4
0.0333823689942144,0.1579035159833673,0.6645569620253166,0.3189368770764119,0.2661417322834646,69.5
0.0334863315261179,0.3521106623297709,0.6139240506329114,0.5581395348837208,0.568503937007874,67.8
0.0334863315261179,0.2933719364716255,0.520253164556962,0.3388704318936876,0.2692913385826772,66.5
0.0335227184122842,0.564975992184056,0.4518987341772151,0.4518272425249169,0.447244094488189,69.9
0.03354870904526,0.2703768571803029,0.5089873417721519,0.3009966777408637,0.4896062992125984,57.9
0.0335591052984504,0.5374891279741693,0.3263291139240506,0.3531561461794019,0.2995275590551181,41.2
0.0336786622101394,0.1181565810010604,0.4594936708860759,0.4518272425249169,0.4204724409448819,69.3
0.0336890584633298,0.1674351550678533,0.4329113924050632,0.2691029900332226,0.3133858267716535,83.4
0.0336942565899249,0.1552823152351336,0.1518987341772152,0.1495016611295681,0.5338582677165354,83.3
0.0336942565899249,0.1162025949887407,0.5607594936708861,0.2325581395348837,0.3291338582677166,77.2
0.0337046528431153,0.225101571528994,0.4792405063291139,0.3205980066445182,0.5015748031496063,71.7
0.0338294078813995,0.2885346296362489,0.429113924050633,0.3322259136212624,0.462992125984252,60.5
0.0339125779069223,0.6636165421596312,0.3151898734177215,0.2491694352159468,0.3716535433070866,43.5
0.0339125779069223,0.3108863232893686,0.5001265822784811,0.2661129568106312,0.4896062992125984,62.5
0.0340061441856354,0.2413053579726203,0.6329113924050633,0.308970099667774,0.2708661417322835,67.2
0.0340373329452065,0.1673279241281529,0.6164556962025317,0.4219269102990032,0.4299212598425197,56.0
0.0340685217047775,0.3156521428316117,0.5439240506329115,0.2820598006644518,0.4584251968503937,60.0
0.0340893142111583,0.4626776757098093,0.4050632911392405,0.308970099667774,0.2834645669291339,61.8
0.0341101067175389,0.317677616137065,0.429113924050633,0.3222591362126245,0.3196850393700787,63.6
0.0341620879834907,0.1488484588531055,0.6936708860759494,0.2691029900332226,0.3118110236220472,68.6
0.0342244655026328,0.2272342757741478,0.6481012658227849,0.5049833887043189,0.4503937007874016,22.8
0.0342660505153942,0.2882486804637142,0.5050632911392405,0.282392026578073,0.2992125984251969,65.8
0.0342660505153942,0.3421024412910605,0.4417721518987342,0.5282392026578072,0.5543307086614173,69.8
0.0342764467685846,0.2632281278669383,0.4707594936708861,0.3086378737541528,0.5396850393700787,68.7
0.0343284280345363,0.2584623083246953,0.4624050632911393,0.3069767441860465,0.4689763779527559,61.6
0.034437588693035,0.2136159464321884,0.5506329113924051,0.4119601328903654,0.3952755905511811,58.5
0.034468777452606,0.1761327757324469,0.3974683544303797,0.282392026578073,0.3086614173228347,83.6
0.0344739755792012,0.1570694975634747,0.1316455696202531,0.2225913621262458,0.4488188976377952,83.5
0.0344739755792012,0.1540908603495728,0.6177215189873418,0.2491694352159468,0.2929133858267717,79.3
0.0346715043898179,0.5030322526837521,0.4012658227848101,0.2757475083056478,0.3574803149606299,44.8
0.0346819006430082,0.5030322526837521,0.4012658227848101,0.2757475083056478,0.3574803149606299,43.7
0.0346922968961986,0.4228830825320799,0.5241772151898735,0.2754152823920265,0.4270866141732283,60.1
0.0347442781621503,0.46386913059537,0.4392405063291139,0.3289036544850498,0.2929133858267717,61.4
0.034765070668531,0.2931098163968021,0.518987341772152,0.4518272425249169,0.4015748031496063,52.6
0.0347858631749117,0.2434499767666297,0.6037974683544304,0.3056478405315614,0.2614173228346457,67.1
0.0347910613015069,0.506737677377846,0.2949367088607595,0.3289036544850498,0.3007874015748031,46.6
0.0347910613015069,0.2562104585909855,0.5848101265822785,0.3920265780730896,0.4409448818897638,73.2
0.0347962594281021,0.2536964887824522,0.4888607594936709,0.3112956810631229,0.4740157480314961,61.1
0.0348222500610779,0.1451549487078672,0.6645569620253166,0.2591362126245847,0.3149606299212598,69.0
0.0348326463142683,0.4039508644005195,0.449367088607595,0.3488372093023255,0.4677165354330709,62.2
0.0348482406940538,0.3704590675674066,0.5735443037974683,0.2787375415282391,0.4396850393700787,57.9
0.0348898257068152,0.3189882165111818,0.4645569620253165,0.3421926910299003,0.3275590551181102,63.7
0.0349210144663863,0.5631292371114368,0.3620253164556962,0.2790697674418604,0.3464566929133859,47.3
0.034941806972767,0.5631292371114368,0.3455696202531646,0.2591362126245847,0.3732283464566929,46.9
0.0349522032259573,0.470183841488842,0.3518987341772152,0.2956810631229236,0.3007874015748031,62.5
0.0349989863653139,0.3013785133025938,0.4,0.4451827242524916,0.4188976377952756,67.2
0.0350457695046705,0.3636677747197103,0.5974683544303797,0.5581395348837208,0.5763779527559055,67.5
0.0350457695046705,0.2913464631661722,0.4886075949367089,0.3388704318936876,0.310236220472441,63.8
0.0350561657578608,0.2322503008423586,0.4675949367088607,0.3255813953488372,0.4691338582677166,78.5
0.0350665620110512,0.6349977958084617,0.3911392405063292,0.2724252491694351,0.2976377952755906,41.8
0.0352017133025257,0.1540908603495728,0.6734177215189875,0.2757475083056478,0.3023622047244094,69.3
0.0352225058089064,0.4613670753356924,0.3354430379746836,0.308970099667774,0.2944881889763779,62.8
0.0352484964418823,0.2276036267886717,0.4683544303797469,0.2392026578073089,0.3039370078740158,81.4
0.0352536945684775,0.165290536273844,0.3253164556962026,0.2790697674418604,0.3795275590551181,84.4
0.0352536945684775,0.1489676043416616,0.5506329113924051,0.282392026578073,0.3511811023622047,77.2
0.0353472608471906,0.3455695750080423,0.4392405063291139,0.335548172757475,0.4456692913385827,61.1
0.0353680533535713,0.2465477594690877,0.4551898734177215,0.3093023255813953,0.4590551181102362,58.6
0.0353732514801665,0.4015917837271092,0.3121518987341772,0.3126245847176079,0.3124409448818898,50.1
0.0353732514801665,0.5316867426814884,0.3075949367088607,0.2691029900332226,0.3559055118110236,47.3
0.0354720158854748,0.225101571528994,0.4587341772151898,0.3292358803986711,0.5141732283464567,78.1
0.0354720158854748,0.4776900072678748,0.5240506329113924,0.2691029900332226,0.4551181102362205,57.9
0.035565582164188,0.2622749639584897,0.6278481012658228,0.2956810631229236,0.2818897637795275,67.3
0.0355915727971639,0.1826619485053198,0.5506329113924051,0.3787375415282392,0.4787401574803149,69.4
0.0356279596833301,0.2942059548915181,0.541012658227848,0.2940199335548172,0.4661417322834645,58.4
0.0356695446960915,0.2342757741478119,0.6632911392405063,0.3388704318936876,0.3322834645669291,63.2
0.0357319222152336,0.6493548271794688,0.4620253164556962,0.2757475083056478,0.2929133858267717,43.1
0.0357579128482095,0.3155329973430556,0.3518987341772152,0.3421926910299003,0.3448818897637795,63.7
0.0358358847471371,0.3061205037471257,0.5162025316455696,0.3119601328903654,0.5431496062992126,73.9
0.0358410828737323,0.3448427875278503,0.6303797468354431,0.548172757475083,0.521259842519685,69.5
0.0359138566460647,0.3967068186963101,0.4045569620253164,0.3435215946843853,0.2866141732283465,50.4
0.0359398472790406,0.5615088584670741,0.460749709716068,0.2956810631229236,0.3307086614173228,47.1
0.0359398472790406,0.322777043047265,0.4126582278481012,0.3322259136212624,0.4992125984251969,58.4
0.035981432291802,0.1571886430520308,0.7556962025316457,0.308970099667774,0.3070866141732283,67.2
0.0360022247981827,0.4362273772503604,0.3670886075949368,0.282392026578073,0.3181102362204724,61.0
0.0360282154311586,0.144916657730755,0.520253164556962,0.2458471760797342,0.2960629921259843,88.2
0.0360334135577537,0.1419380205168531,0.5506329113924051,0.2259136212624584,0.3259842519685039,75.7
0.0360334135577537,0.157546079517699,0.2335443037974683,0.2657807308970099,0.3952755905511811,82.2
0.0360490079375393,0.4563272211697704,0.5746835443037975,0.3953488372093023,0.3874015748031496,52.2
0.0361061873300862,0.3206324242532556,0.4620253164556962,0.4617940199335547,0.4740157480314961,59.8
0.0361477723428476,0.2584623083246953,0.5203797468354431,0.3083056478405315,0.4858267716535434,64.2
0.0362465367481559,0.1077432653012593,0.5822784810126583,0.3853820598006644,0.4346456692913386,66.5
0.0362517348747511,0.2393990301557231,0.5132911392405064,0.2787375415282391,0.4710236220472441,54.0
0.0362517348747511,0.2370161203846016,0.4840506329113924,0.3132890365448504,0.4982677165354331,74.2
